# Plummer Sphere Model Random Initial Conditions - 10000 particles 
# 
#              position_x           position_y           position_z           velocity_x           velocity_y           velocity_z              masses    
            -2.21888762e-01       9.68574062e-02       4.27151269e-01      -6.56388825e+00      -1.12716309e+02       8.35155446e+00        9.42866034e-05
            -6.20666246e-02      -1.45302209e-01       1.29574867e-01       8.54013623e+01      -1.20139739e+02       1.78525967e+02        9.42866034e-05
             3.38156576e-01      -1.58865939e+00       5.64496516e-01      -5.14140609e+01      -2.77594691e+00      -3.95994830e+01        9.42866034e-05
            -7.08943652e-01       3.27345233e-01      -2.61086244e-01      -1.29249209e+02       3.67241579e+01       7.20389499e+01        9.42866034e-05
             8.81494167e-01      -1.25702412e+00       1.82745085e-01       1.33166606e+01       2.38740198e+01       1.51050538e+02        9.42866034e-05
            -4.00976750e-01      -4.15604459e-01      -5.19217441e-01       9.00110194e+01       6.71431343e+01      -5.41187165e+01        9.42866034e-05
            -1.26548691e+00      -2.50145754e+00      -2.00907565e+00      -1.67616493e+01       1.50369439e+01      -5.27867114e+01        9.42866034e-05
            -1.61852557e+00       9.29254281e-01       1.48995385e+00      -8.76791269e+01       4.75306438e+01       3.12504583e+01        9.42866034e-05
            -2.18250306e-01      -1.17196084e-02       1.25652185e-01       6.14148663e+01      -6.28893032e+01       2.08869975e+01        9.42866034e-05
            -6.09593533e-01      -5.92650786e-01       3.15634978e-01       4.52220950e+01       3.62945944e+01      -3.47186453e+01        9.42866034e-05
            -8.80976436e-01      -1.25966433e+00      -8.39786458e-01       5.20790943e+01       9.34076661e+00       2.73750515e+01        9.42866034e-05
            -5.67051746e-01       4.04573228e-01       9.40938573e-02      -1.25770017e+02      -3.13996040e+01      -4.03761442e+01        9.42866034e-05
             5.21230701e-01       3.04578641e-01      -1.35044911e+00      -1.76580023e+01      -1.29514619e+02       2.07081094e+01        9.42866034e-05
             2.79712645e-01       4.65164509e-02      -7.36826350e-01       1.24533597e+00      -1.58537761e+02       3.41130293e+01        9.42866034e-05
             4.57887511e-01      -1.00136936e+00       7.95307404e-01      -5.59213079e+01      -2.12348329e+01       9.63851405e+01        9.42866034e-05
            -2.63825146e-02      -3.29724083e-01       6.45333016e-01       6.75443851e+01      -4.61992326e+01       7.82336447e+01        9.42866034e-05
            -3.02569667e+00      -8.31857287e-01       9.88980911e-01       6.22669466e+00       4.39993528e+01       4.05415771e+01        9.42866034e-05
            -6.63553939e-01       6.72773352e-04       6.67220756e-02       2.33672399e+01       1.96844450e+02       5.58137526e+01        9.42866034e-05
             3.10850525e+00      -1.24281629e+00       3.49114315e+00       4.71152546e+01      -5.65754823e-01       3.12576982e+00        9.42866034e-05
             1.00826831e-01       1.09283499e+00       3.85447990e-01       2.23470896e+01      -6.11312477e+01      -1.03476213e+02        9.42866034e-05
             1.12545022e+00      -1.24918859e+00      -8.11141399e-01      -7.87199684e+01      -3.66605680e+01       6.74652961e+01        9.42866034e-05
            -1.01981954e+00       6.59484908e-01      -2.54448652e-01      -3.16092353e+00       1.97741289e+01       2.34483907e+01        9.42866034e-05
            -4.92412897e-01      -2.85452241e-02       3.60913975e-01      -1.84404434e+01      -1.88061518e+02      -1.99952006e+01        9.42866034e-05
            -4.41945548e-01      -3.43776403e-01       1.01081312e+00      -4.09255238e+01       5.16031684e+01       6.05160481e+01        9.42866034e-05
             1.79714998e-01       1.50853296e-02       6.74382678e-01      -1.86707956e+01       7.44774886e+01       6.80359762e+01        9.42866034e-05
            -3.94465566e-03       1.52005063e-01      -2.50396177e-01      -1.00424147e+01       8.27098933e+01      -2.41231936e+01        9.42866034e-05
             2.94532232e-01       1.74539646e+00      -9.64241101e-01      -3.19096415e+01       2.69095586e+01       6.46281019e+01        9.42866034e-05
             1.00855376e+00      -6.63726296e-01       1.34953198e+00       2.44262147e+01       6.96497138e+01      -4.87208379e+00        9.42866034e-05
            -1.91312029e-01      -9.30005054e-01      -7.54547794e-01       6.18223803e+01      -2.62048337e+01      -3.06068264e+01        9.42866034e-05
             4.76731694e-01      -5.05794490e-01      -4.24085053e-01       3.59205962e+01      -8.69018784e+01      -1.79299025e+02        9.42866034e-05
            -3.46537481e-01      -8.20468776e-01      -6.83450847e-01      -7.87925119e+01       4.79083649e+01      -2.69805180e+01        9.42866034e-05
            -1.22576046e+00       4.81357745e-01       1.08181866e+00      -1.90596843e+01       4.87689582e+01      -8.71495965e+01        9.42866034e-05
            -1.73428370e-02      -2.42690832e-01       2.52329263e-01      -1.36394627e+01      -4.49458812e+00      -4.27306444e+01        9.42866034e-05
             1.36315823e+00       5.07002718e-01       8.62296765e-01      -3.70440690e+01      -9.45897271e-01      -5.88308505e+01        9.42866034e-05
            -7.37708188e-01      -1.84337072e+00      -1.00895474e+00       5.28209724e+01       7.28840203e+01       5.87198312e+00        9.42866034e-05
             9.43000182e-02       5.39364194e-01       1.72012289e+00       4.58127959e+01      -5.13474432e+01      -9.97497842e+01        9.42866034e-05
            -2.28201577e+00       1.45677439e+00       2.10524438e-01      -4.30928963e+01      -3.96703797e+01      -5.61535347e+01        9.42866034e-05
            -1.44049395e-01      -6.63135354e-01       1.55370620e-01       4.44751821e+01       1.43649721e+02      -3.79697048e+01        9.42866034e-05
             1.13503859e+00      -2.10505664e-01      -7.78223586e-01       3.80846250e+01       1.18479983e+02      -3.80188216e+01        9.42866034e-05
             2.62010307e-02       3.39572845e-01      -7.79588500e-01      -1.28919998e+01      -2.06595241e+01      -5.48257896e+00        9.42866034e-05
             1.27405608e-01       2.18121610e-01       6.58511234e-01       1.41189873e+02      -5.44999692e+01       7.38236157e+01        9.42866034e-05
             9.73533943e-01       2.24870888e-01      -4.96163553e-01      -3.13546177e+01       6.88591083e+01      -1.01695588e+02        9.42866034e-05
            -2.35476051e-01       1.72422156e+00       2.15437160e+00       2.54723098e+00      -3.39105738e+01      -4.28723056e+01        9.42866034e-05
             2.17974972e+00      -1.82888234e+00      -1.04042170e+00       1.83694019e+01       5.50046822e+01      -6.11235896e+01        9.42866034e-05
             1.75336942e-01       8.60535094e-01      -7.12060332e-01       1.12585155e+02       8.17102847e+01       4.93617116e+01        9.42866034e-05
            -2.80582146e-01      -1.76682725e+00       3.74733504e-01       8.13969498e+01       4.32990401e+01       8.86906278e+01        9.42866034e-05
             8.62420731e-01      -1.98045193e-01       1.60168508e-01      -3.62552573e+01       7.05969923e+01      -2.72822825e+01        9.42866034e-05
            -2.31062498e+00       1.62327202e+00      -3.61576399e-01       2.51329959e+01      -9.01013252e+00       4.80832756e+01        9.42866034e-05
             3.05922525e-02      -6.01970532e-01      -1.31512768e-01      -8.05910326e+01      -2.91179907e+01       2.98226971e+01        9.42866034e-05
             9.18319710e-01       2.60827927e-01      -8.90707483e-01      -5.66419885e+01      -2.98934771e+01       7.54229665e+01        9.42866034e-05
             1.99200913e-01       1.61307016e+00       1.35400704e+00      -7.06240060e+01      -4.75481834e+01      -1.10619068e+02        9.42866034e-05
            -2.49492570e-01      -9.85124700e-02      -1.60518332e+00       4.34458835e+01      -7.05516449e+01       4.93105863e+01        9.42866034e-05
             2.99417420e-01      -1.23066345e-01       6.76393501e-01      -6.45232702e+01      -1.06564362e+02      -3.02862925e+01        9.42866034e-05
             1.16714584e+00       6.69938356e-01      -1.48304487e-01      -2.91994357e+01      -3.19101232e+01       2.63373504e+01        9.42866034e-05
            -8.79930871e-01      -4.75747105e-01       9.72125957e-01      -1.31233859e+01      -1.07699842e+02       2.65667098e+01        9.42866034e-05
            -1.90366139e+00       8.76825760e-01       1.91249399e-01      -9.97242487e+01       1.11480287e+01      -1.17629097e+01        9.42866034e-05
             1.48599045e-01       1.05684176e+00      -1.20029415e-01       8.21752747e+01      -9.35905056e+01      -8.37469631e+01        9.42866034e-05
             1.07768974e+00      -8.78593638e-01      -2.32442756e+00       1.35361649e+01      -8.60653631e+01       1.96953180e+01        9.42866034e-05
            -1.30171757e+00       8.03309131e-01       4.05958386e-01      -8.95799684e+00      -3.29887013e+01      -4.95295831e+00        9.42866034e-05
             4.39244468e-01      -4.57854069e-01       1.90082135e+00       4.10515837e+01      -3.81196128e+00       3.16003291e+01        9.42866034e-05
             2.15782782e+00       2.75004832e+00       1.19306256e+00       3.22116647e+01       5.37914019e+01      -3.98801323e+01        9.42866034e-05
            -6.75662439e-01       1.04559771e+00       2.13098422e-01       7.11607669e+01       4.81845194e+01      -8.62065198e+01        9.42866034e-05
             1.93030682e-01       3.17921699e-01      -4.46724282e-01      -5.89466575e+01       1.96639351e+02      -1.30403588e+02        9.42866034e-05
             1.95781723e+00      -7.29433121e-01      -8.18247398e-01       3.22665279e+01      -2.49521761e+01      -6.52156423e+01        9.42866034e-05
            -1.09790173e+00      -3.62252035e-01       2.38136702e-01      -7.35971518e+01      -1.78879724e+01       2.61519300e+01        9.42866034e-05
            -7.09742439e-01      -2.95270269e-01       1.53714100e-01      -9.48315645e+00       1.23938746e+02       9.73648895e+01        9.42866034e-05
            -5.48017095e-01      -1.23574037e+00       1.19739823e+00       3.97352112e+01       2.89996300e+01      -7.67193261e+01        9.42866034e-05
             8.03544267e-01      -3.56786646e-01       2.43907261e-01       6.16607141e+01      -1.32310137e+02       5.58752423e+01        9.42866034e-05
             2.72906126e-01      -2.01559146e-01       2.14136584e+00       2.57831005e+01      -4.33160619e-01      -5.58527474e+01        9.42866034e-05
             2.29267099e+00       1.33145797e+00       2.28318167e+00       3.63929166e+01      -1.65117810e+01      -8.34036310e+00        9.42866034e-05
            -1.33992678e+00      -8.22985746e-02       9.01766595e-01      -5.48687513e+01       2.07508502e+00      -1.00521683e+02        9.42866034e-05
             1.27948376e+00       3.30997441e-01      -3.15009093e+00       3.63604870e+01       2.17070186e+01      -1.24380253e+01        9.42866034e-05
             4.61655146e-01      -1.40205236e-03       2.98598853e-01       6.05533678e+00      -7.42608623e+01       1.25737279e+02        9.42866034e-05
            -6.92023527e-01       6.75032439e-01      -7.01218175e-01      -3.27543373e+00      -3.98403002e+00       2.06385480e+01        9.42866034e-05
             1.31770344e+00      -1.46812208e+00       1.67350054e+00       2.29351270e+01       7.91835603e+01       5.65466812e+01        9.42866034e-05
            -3.23421551e+00      -1.52994519e-01      -1.47847698e+00       2.30038787e+01       9.57718551e+00      -5.45241357e+01        9.42866034e-05
            -2.06445829e+00       9.21060010e-01       1.89515600e-01      -9.27932920e+01       6.82143242e+01      -5.33187302e+01        9.42866034e-05
             1.18125832e+00      -7.42481703e-01      -4.01428661e+00      -1.46876012e+01       2.05170852e+01      -3.92217896e+01        9.42866034e-05
            -3.64116010e-01       1.34280650e+00       8.66964423e-01       8.55395499e+01       1.33125690e+02      -3.79561409e+01        9.42866034e-05
             1.71394936e-01       4.22514666e-01       9.88968436e-02       8.49344035e+01      -8.86962715e+01       1.28206451e+02        9.42866034e-05
            -2.96871227e-01       2.29789891e-01      -7.65137498e-01      -4.26447270e+01      -6.66446912e+01       3.17110193e+01        9.42866034e-05
            -7.90223249e-03      -9.42889809e-02       2.09840727e-01       6.34797216e+01      -4.18372286e+01       5.72935110e+00        9.42866034e-05
            -7.18711138e-01      -5.87729650e-01       4.65291828e-01      -4.87222682e+00       3.08094616e+00       4.77590252e+01        9.42866034e-05
             4.00980496e-01       1.53169404e+00       4.58405822e-01      -1.43672100e+01       9.71072975e+01      -3.76589487e+01        9.42866034e-05
            -6.85750977e-01      -7.75262254e-01      -7.74779830e-01      -4.33878251e+01      -7.20835041e+01       8.83213775e+01        9.42866034e-05
             4.12032030e-01       5.55523528e-01       3.46761392e-01      -4.80579666e+01      -6.16983282e+01      -1.01308434e+02        9.42866034e-05
             1.13114625e-02      -5.94881477e-01      -4.08157252e-01      -4.97073852e+01      -2.43807402e+01      -1.76524062e+02        9.42866034e-05
            -4.33861402e-01      -3.67903726e-01      -2.18332819e-01       5.34072876e+01       1.26886815e+02       5.20637842e+01        9.42866034e-05
             8.86732318e-01      -6.64240881e-02      -3.49600345e-01       5.78457864e+01      -9.62439691e+01      -3.40838084e+01        9.42866034e-05
             1.73603051e-01       1.32392939e+00      -2.52840395e-01      -2.17097093e+01       8.37245339e+00      -9.84971993e+01        9.42866034e-05
             5.67262461e-01      -9.17290763e-02      -3.19644051e-01      -6.93440491e+00       7.57747770e+01       2.87928623e+01        9.42866034e-05
             2.01127391e+00       2.12268522e-01      -5.17712078e-01      -7.93234511e+01      -3.65217814e+01       2.29540247e+00        9.42866034e-05
            -9.28350797e-01       4.16009739e-01      -9.85355570e-01      -1.04952545e+01       9.40214501e+01       3.53983377e+00        9.42866034e-05
             7.12991380e-01       5.40551206e-02      -1.76936823e-01       6.87145603e+01       1.26500431e+02      -1.83844081e+01        9.42866034e-05
             4.09614851e-01      -1.09253711e+00       1.49226724e+00       4.03197985e+00       5.24353770e+01      -5.15691065e+01        9.42866034e-05
            -8.70257858e-01      -4.59835219e-01      -7.45912953e-01       1.92842105e+01      -1.43651761e+01      -2.76578834e+00        9.42866034e-05
             1.10129505e+00       9.09061844e-01       6.31633436e-01       1.15572765e+01       2.34612502e+01      -1.10735886e-02        9.42866034e-05
             1.95433221e-01      -2.24822184e-01       9.46407815e-01       6.56359690e+01      -1.20270479e+02      -6.61688448e+01        9.42866034e-05
            -1.18398612e+00      -8.91638651e-01      -3.13217700e-01      -2.00324544e+01      -1.25463724e+02      -1.11440691e+02        9.42866034e-05
             2.92941252e-01      -1.93395818e-01       5.76557144e-01       5.15404500e+01      -6.03151585e+01       1.36685505e+02        9.42866034e-05
             6.90538270e-02      -3.79569231e-01      -3.42766656e-02      -4.99523367e+00      -4.05361175e+01      -1.21537909e+01        9.42866034e-05
             1.11144547e+00       3.27845887e-01      -1.03707799e+00      -5.50789610e+01       5.39797025e+01       6.29947587e+01        9.42866034e-05
            -1.01569258e+00       1.53291691e+00       2.02440460e-01       3.73674136e+00      -1.51280718e+01       1.01596742e+01        9.42866034e-05
             6.41104043e-01      -6.06845109e-01       6.41162657e-01       6.50102620e+01      -2.97933284e+01      -1.90173704e+01        9.42866034e-05
            -5.84916815e-01       6.97686486e-01       5.38741546e-01      -1.62650347e+01      -1.21357960e+01      -1.48743566e+02        9.42866034e-05
             3.93226902e-01      -3.89102749e-02       7.23472011e-01      -1.01711547e+02      -3.65344681e+01       7.63230874e+01        9.42866034e-05
             4.16706331e-01       9.21329846e-01      -2.86526791e-02       9.18784028e+01      -2.11132881e+01       4.18563285e+01        9.42866034e-05
            -2.37793785e-01       6.52158308e-01      -5.57280065e-01       3.04730150e+01       1.14335736e+02       5.57919093e+01        9.42866034e-05
             1.63779536e+00      -1.83386920e+00      -3.39580921e-01      -6.55276351e+01       5.03569948e+01       5.08034955e+01        9.42866034e-05
             1.18282573e+00       2.82445715e-02      -2.89910021e-01       1.35814033e+01      -2.02728100e+01       3.73029626e+01        9.42866034e-05
            -9.90796642e-01       3.47393700e-01       7.78538267e-01       2.04051194e+01       8.37750928e+01      -3.85395979e+01        9.42866034e-05
             1.22412856e-01      -2.62114407e-01      -2.56234617e-01      -2.31574688e+01       1.00463369e+02       7.25464241e+01        9.42866034e-05
            -6.39609300e-01      -7.57168369e-01       8.76414447e-01      -1.11293231e+02       6.95574565e+00       1.36352609e+01        9.42866034e-05
             7.44299706e-01      -1.62612563e-01      -3.28317497e-02       6.59021545e+01      -5.00954185e+00      -2.53923396e+01        9.42866034e-05
             7.64028825e-01      -1.01881845e+00      -1.30270813e+00       6.75490920e+00      -3.92943295e+01      -3.13623347e+01        9.42866034e-05
            -1.79163408e-01      -1.36975218e+00      -2.93530818e-01       4.15156642e+01       1.09916480e+02      -1.10075074e+02        9.42866034e-05
             1.09681018e-01      -1.06098539e-01      -4.38241576e-01       6.40096332e+01      -2.46063901e+01       1.16041227e+02        9.42866034e-05
            -1.86212921e-01       2.46703474e+00       9.12548194e-01      -1.00743833e+02      -5.98798384e+01       4.22535985e+01        9.42866034e-05
            -1.39983342e+00      -2.67994130e+00      -1.38511578e+00      -1.51930734e+01      -2.21626227e+01       7.30712864e+01        9.42866034e-05
            -4.83492878e-01      -5.21684326e-01       3.89789291e-01       2.72273536e+01      -5.93806533e+01       3.08973016e+01        9.42866034e-05
             3.42330630e-01      -8.46281058e-01      -4.24388183e-01       8.26083167e+01      -1.01983568e+02      -1.54967796e+02        9.42866034e-05
             8.44817540e-02       5.89009636e-01       5.34852858e-02       6.15090662e+01       5.27768565e+01       6.22843654e+01        9.42866034e-05
            -1.03871629e-01      -1.15638441e-01       3.77616281e-01      -2.23611586e+01      -8.51009934e+01       1.09311748e+01        9.42866034e-05
            -1.74541092e-01       2.03363488e-01      -6.95092173e-01      -9.37043486e+01      -1.86994955e+01      -1.31299846e+02        9.42866034e-05
            -8.53055809e-01      -2.86062451e-01       2.51851779e-01       1.34752557e+02      -1.24333035e+01       2.96139302e+01        9.42866034e-05
            -4.79450547e-01      -2.66289223e-01       9.14705088e-01       5.18427048e+01       1.06707137e+02       6.27056988e+01        9.42866034e-05
             1.23151579e-01       1.65821490e-01       4.11967367e-01      -1.19779738e+02      -1.19584398e+01      -4.30937470e+01        9.42866034e-05
            -2.61982331e+00      -1.28376116e+00      -1.65774913e+00       6.51495432e+01      -1.10910985e+01       4.48259010e+01        9.42866034e-05
             6.51063630e-01       2.56667424e+00      -8.36303377e-01      -6.95710333e+01       7.58178495e+01      -7.58330951e+01        9.42866034e-05
            -2.27925365e-01      -1.64397926e-01      -3.04968939e-01      -6.01097871e+00       1.01727153e+02       1.32402539e+02        9.42866034e-05
             2.57624055e-02       5.04960502e-01      -4.31187102e-01       1.74415839e+01      -5.13651392e+00      -3.43543796e+01        9.42866034e-05
            -4.98378614e-01      -4.50193757e-01       1.43478051e-01       7.00236710e+00       7.66522557e+01       8.92670640e+01        9.42866034e-05
            -8.52868476e-01      -8.82999229e-01      -1.95844307e-01      -3.34745069e+01       4.28612012e+01      -9.35314840e+01        9.42866034e-05
             7.70742089e-01       1.91706347e-01       1.46074000e+00      -1.01107589e+01       1.31566535e+02       9.37818488e+01        9.42866034e-05
             3.10142131e-01      -2.83192765e-01       3.60173112e-01       1.24127300e+02      -4.83655114e+01       9.38579941e+01        9.42866034e-05
             6.65676964e-01       5.84448045e-01      -1.76091570e+00       7.08120558e+01       2.54076732e+01      -3.08256885e+01        9.42866034e-05
            -1.13950023e-01       2.74731359e-01      -4.61525134e-01      -1.58748278e+01       1.22275169e+02      -3.13757372e+01        9.42866034e-05
             7.49002890e-01       8.30407029e-01      -6.47335876e-01      -4.31161714e+00      -2.24986021e+01      -7.45948619e+01        9.42866034e-05
            -1.24748856e+00      -7.78305739e-01       5.88923806e-01      -1.32403940e+01      -1.01916811e+02      -4.37451930e+01        9.42866034e-05
             7.93454294e-01       1.43212074e+00       1.06540294e+00       8.85370116e+00      -4.35486320e+01      -5.59152106e+00        9.42866034e-05
            -7.50076491e-01      -4.81059153e-02      -2.74721792e-02       2.67877765e+01       3.50340762e+01      -9.28596733e+01        9.42866034e-05
             6.13059040e-01      -6.25712749e-02      -6.60580435e-01      -9.35750731e+00      -1.46494384e+02      -7.37569946e+01        9.42866034e-05
            -4.31746805e-01      -7.06414462e-01       1.26051066e-01       1.03409381e+02      -1.13170994e+02       5.37174232e+01        9.42866034e-05
            -3.21608466e+00      -1.16659230e+00       4.49381243e-01      -2.59477613e+01       5.03364837e+01      -5.56299605e+01        9.42866034e-05
             2.88470999e-01      -4.64323375e-01      -8.10412716e-01       5.57441827e+01       8.50948723e+00       9.43455897e-01        9.42866034e-05
             1.11308669e-02      -4.31079246e-01       3.86235851e-01      -1.55495921e+02       1.31278248e+01      -1.52217215e+02        9.42866034e-05
             3.09710898e-01      -1.16533829e+00      -2.91691799e-01      -4.05631411e+01       2.46335533e+01      -9.56580608e+01        9.42866034e-05
             1.10520416e-01      -4.82626432e-01      -9.00368021e-01      -4.16111060e+01       8.98742512e+00      -2.19130127e+01        9.42866034e-05
             3.33611421e-01      -3.86812161e-01      -9.24865800e-01      -3.18874990e+01      -3.47703338e+01       6.45422925e+00        9.42866034e-05
            -1.01743788e-01       5.09670579e-01      -7.12734224e-01       2.07438832e+01       5.11214149e+01      -7.34823848e+01        9.42866034e-05
            -2.94242954e-01      -5.76330816e-02      -4.28852119e-01      -1.03720131e+02       1.61830833e+01       1.71339461e+01        9.42866034e-05
            -7.77219366e-01      -1.72549913e+00      -6.85873853e-01       6.01517809e+01      -7.41099700e+00       1.04337515e+02        9.42866034e-05
             7.35323793e-02      -2.33592423e-01       1.20593436e+00      -2.08710060e+00       4.66856684e+01       5.87205789e+01        9.42866034e-05
             2.03093300e+00      -6.29220379e-01      -6.27369252e-01      -1.15158102e+01       6.30390359e+01      -2.72171849e+01        9.42866034e-05
             6.40424997e-01      -1.65788369e-01      -1.50762806e-01      -1.01064810e+02      -5.59994722e+01      -7.66738277e+01        9.42866034e-05
             3.24071035e-01       5.18267329e-01       1.47932885e-01       9.68698824e+01       1.11131337e+02       6.36248170e+01        9.42866034e-05
             1.51329214e-01       1.38866096e-01       1.15248866e-01      -1.70776959e+02       1.01448580e+01      -1.63663729e+02        9.42866034e-05
            -2.09602756e-01      -2.51381869e-01      -5.72254834e-01       2.05378528e+01       5.00404710e+01       8.22689751e+01        9.42866034e-05
            -5.80572907e-02       5.79033152e-01       1.11835066e-01      -1.16940921e+02       2.30042950e+01      -4.42568965e+01        9.42866034e-05
            -5.24475784e-01      -2.13901038e-01      -1.86905998e-01       3.60221042e+01       1.46963362e+00       8.62522725e+01        9.42866034e-05
            -1.52957365e+00      -4.49298052e-01       1.88697781e+00       1.98159278e+01      -9.13553162e+01      -1.69855125e+01        9.42866034e-05
            -5.32851889e-01       6.72380761e-01       1.12066364e-01      -1.33487682e+02      -6.76438508e+01       3.79623990e+01        9.42866034e-05
             7.58075702e-01       7.65467557e-01       6.63611336e-01       8.24732387e+01      -1.94632400e+01      -1.25568400e+01        9.42866034e-05
            -4.65228651e-01       1.79073741e-01      -1.07074730e-02       8.04213571e+01      -7.35970736e+01      -3.44733309e+01        9.42866034e-05
            -4.24663231e-01      -1.84953948e+00      -3.14399767e-01      -5.45943645e+01      -7.48642370e+00       1.36043832e+02        9.42866034e-05
             2.16655270e-01      -3.69427113e-01       1.63536112e-01      -1.79619175e+01       7.66669626e+01      -1.17777363e+02        9.42866034e-05
            -5.50651487e-01       1.63177522e+00      -1.39060307e-01       7.32624885e+01      -7.01458110e+01      -9.77646396e+01        9.42866034e-05
            -2.94631614e-01      -1.13020186e-01       9.97882411e-01      -8.62108378e+00       3.01424717e+01      -1.00542048e+01        9.42866034e-05
            -3.53244668e-01      -2.03409967e-01      -9.51441412e-01      -2.08929127e+01       6.42195413e+01      -3.96820122e+01        9.42866034e-05
             6.62802068e-01       1.50894927e-01      -4.84566662e-01       6.13105617e+01       7.06299935e+00       5.35709930e+01        9.42866034e-05
             1.18003362e-02       6.42146512e-01       1.35034308e+00      -8.84777143e+01      -9.48349035e+01      -1.16035398e+02        9.42866034e-05
            -1.72570834e+00      -1.76001525e+00       1.92564272e+00       5.95051943e+01      -2.32390226e+01       3.10421733e+01        9.42866034e-05
            -3.74127435e-01       3.29549345e+00      -5.71893852e-01      -6.62223083e+00      -2.16558561e+01      -6.10582966e+00        9.42866034e-05
             2.52545412e-02       1.71165701e-02       1.31085398e-01       5.35457396e+01       7.68926116e+01       1.23319719e+02        9.42866034e-05
            -1.46709786e+00      -1.42457521e+00       4.19912160e-01       3.53444615e+01       7.52428137e+01       9.20690726e+01        9.42866034e-05
             2.00076668e-01      -3.72980482e-02      -7.23446044e-01      -1.44303227e+02       3.97146571e+01       3.97135311e+01        9.42866034e-05
             1.54708585e+00      -2.74398343e-01      -1.54454610e-01       4.61032581e+01       6.78781602e+01       4.09047192e+01        9.42866034e-05
            -3.48013624e-01       7.57779901e-01       5.93828223e-01       1.45523364e+02       5.21672557e+01      -1.50407673e+01        9.42866034e-05
             2.79490490e-01      -9.13520577e-03       6.05514809e-01       3.06286836e+01       1.34499816e+02       1.70394634e+01        9.42866034e-05
             6.38691302e-01       1.12238333e+00       1.16836410e+00       1.05196226e+01       8.49812047e+00       2.17878413e+01        9.42866034e-05
             4.29783257e-01       2.32662209e-01      -9.31659747e-01       1.53531908e+02       8.72616189e+00       8.78730739e+01        9.42866034e-05
            -8.34399921e-02       6.12835924e-01       1.37099835e+00      -1.31179970e+02      -7.42879616e+01      -9.39303290e+01        9.42866034e-05
             2.08937123e+00      -3.04210526e+00      -3.31407145e-01      -8.06494190e+01      -3.62942371e+01       1.51599520e+00        9.42866034e-05
            -1.46527680e-01       5.83953735e-01      -4.48379322e-01       8.16519627e+01       6.91260606e+01       1.28108135e+01        9.42866034e-05
             2.37118748e-01       1.21246952e+00      -6.48898039e-01       7.46892140e+01      -3.00553848e+01      -5.22866334e+01        9.42866034e-05
             1.94401713e-01      -1.49016515e-01      -4.72475944e-01       2.70013433e+01      -6.98120117e+00      -4.22686092e+01        9.42866034e-05
            -8.15389719e-01       1.79013099e-01      -4.99519940e-01      -2.20066307e+01      -9.47441233e+01       1.75755294e+00        9.42866034e-05
            -1.23419044e+00       9.67069321e-01       3.36491971e-01      -9.22445511e+01      -2.83110509e+01       3.38329165e+01        9.42866034e-05
            -6.96601699e-01      -2.27199409e-01      -2.97151827e-01      -1.11624891e+01       8.60521834e+01       2.65552930e+01        9.42866034e-05
            -1.29996731e+00       1.59503133e+00       1.07186031e+00       3.22101729e+01       3.44684129e+01       2.30206637e+01        9.42866034e-05
             7.01081059e-01       3.37268527e-01      -2.87253004e-02       2.00631643e+01       5.57866795e+01      -6.73740404e+01        9.42866034e-05
            -3.17374717e-01       1.02711039e-01       7.00655076e-02       8.86935530e+00      -1.54608978e+02      -4.67264967e+01        9.42866034e-05
            -3.00633920e-01      -1.07519859e-02      -2.61422737e-02      -1.77739927e+01       7.98132491e-02      -6.87263658e+01        9.42866034e-05
             1.92848255e-01       2.74092171e-01      -6.00835968e-01      -2.11522780e+01      -2.51331885e+01      -1.55022909e+02        9.42866034e-05
            -8.15971208e-01       1.08944057e-01       9.40690366e-01       1.64610956e+01      -5.12283616e+01       1.69277096e+01        9.42866034e-05
             1.61071078e+00       3.70336787e+00      -1.29788991e+00      -1.62651683e+01      -4.15844432e+01       4.54036773e+01        9.42866034e-05
             6.73777148e-02      -3.89742347e-01       3.27566168e-01       9.31580641e+01      -1.44493161e+02      -5.15008808e+01        9.42866034e-05
             3.14063306e-01      -6.31904378e-01       8.69508808e-01      -2.79463648e+01       4.05068082e+01       6.39552364e+01        9.42866034e-05
             3.42322301e-01      -1.05550295e+00       6.54674317e-01       5.83577731e+01       9.42096103e+01      -3.69951048e+01        9.42866034e-05
             7.78092270e-01       2.01790513e+00      -1.25584456e-01       7.27676353e+00       6.48475804e+01      -8.51606278e+00        9.42866034e-05
             3.65107834e+00       4.67132334e-01      -2.73147588e+00       9.31570672e+00       7.03020195e+01      -4.56582628e+01        9.42866034e-05
             3.59411763e-01       4.37841129e-01      -3.30920692e-01       8.52730466e+01       2.59321152e+01       1.98971252e+01        9.42866034e-05
            -5.29099786e-01       1.74807888e+00      -1.11560506e+00      -4.20467135e+01      -5.26483338e+01      -1.04649295e+02        9.42866034e-05
            -2.79497710e-02      -2.00516887e+00       3.40519158e-01       5.02252288e+01       7.08808698e+01      -2.38056231e+00        9.42866034e-05
            -7.05342203e-01       3.71944044e-01       1.96721457e-01      -5.38235355e+01       7.68614838e+01      -9.62184791e+01        9.42866034e-05
             1.91894261e+00       1.11439024e+00       6.79113369e-01      -9.23521303e+01       9.61537598e+00       4.94224931e+00        9.42866034e-05
            -1.67241304e+00      -5.48201153e-01      -7.96281329e-01      -3.27625229e+01      -5.28175333e+01       7.04006252e+01        9.42866034e-05
